obs_date,obs_lat,obs_lon,obs_source,chl_type,in_situ_chl,NASA_chlor_a,TPCA_chl,chl_ci,chl_ocx,CI,MBR,max_blue_rrs,rrs443,rrs488,NaN,rrs547,rrs667,MEI,day_radius,pixel_radius,sat_start_date,sat_end_date,sat_start_lat,sat_end_lat,sat_start_lon,sat_end_lon,validation_set
2007-07-09,-0.017,159.000,"WOD: Boyer et al., 2018",Fluorescence,0.1050,0.0883,0.0926,0.0729,0.1059,-0.00307,4.90160,0.00902,0.00902,0.00648,NaN,0.00184,0.00018,-0.248,2,1,2007-07-07,2007-07-11,-0.125,0.042,-0.125,0.042,0
2007-07-10,-0.017,157.000,"WOD: Boyer et al., 2018",Fluorescence,0.1200,0.1036,0.1005,0.0843,0.1081,-0.00280,4.84597,0.00828,0.00828,0.00606,NaN,0.00171,0.00016,-0.248,2,1,2007-07-08,2007-07-12,-0.125,0.042,-0.125,0.042,1
2007-07-10,-0.017,155.000,"WOD: Boyer et al., 2018",Fluorescence,0.0750,0.0873,0.0832,0.0698,0.0878,-0.00316,5.43840,0.00881,0.00881,0.00623,NaN,0.00162,0.00013,-0.248,2,1,2007-07-08,2007-07-12,-0.125,0.042,-0.125,0.042,1
2007-07-11,0.017,150.933,"WOD: Boyer et al., 2018",Fluorescence,0.0650,0.0797,0.0791,0.0651,0.0845,-0.00329,5.54760,0.00898,0.00898,0.00634,NaN,0.00162,0.00020,-0.248,2,1,2007-07-09,2007-07-13,-0.042,0.125,-0.042,0.125,1
2007-07-11,-0.017,153.000,"WOD: Boyer et al., 2018",Fluorescence,0.0800,0.0849,0.0868,0.0710,0.0948,-0.00313,5.21752,0.00888,0.00888,0.00630,NaN,0.00170,0.00016,-0.248,2,1,2007-07-09,2007-07-13,-0.125,0.042,-0.125,0.042,0
2007-12-24,8.585,250.000,"Valente et al., 2016",Fluorescence,0.1075,0.1181,0.1442,0.1056,0.1681,-0.00238,3.67259,0.00855,0.00855,0.00644,NaN,0.00233,0.00027,-1.178,2,1,2007-12-22,2007-12-26,8.542,8.708,8.542,8.708,1
2007-12-30,-0.668,249.999,"WOD: Boyer et al., 2018",Fluorescence,0.2819,0.2988,0.3486,0.2726,0.3486,-0.00059,2.26842,0.00506,0.00506,0.00454,NaN,0.00223,0.00024,-1.178,2,1,2007-12-28,2008-01-01,-0.792,-0.625,-0.792,-0.625,0
2007-12-31,-2.499,250.001,"WOD: Boyer et al., 2018",Fluorescence,0.0820,0.1424,0.1614,0.1356,0.1709,-0.00190,3.63130,0.00695,0.00695,0.00551,NaN,0.00191,0.00020,-1.178,2,1,2007-12-29,2008-01-02,-2.542,-2.375,-2.542,-2.375,1
2008-01-01,-4.497,249.999,"WOD: Boyer et al., 2018",Fluorescence,0.0871,0.1154,0.1363,0.1028,0.1570,-0.00243,3.84226,0.00847,0.00847,0.00661,NaN,0.00220,0.00020,-1.006,2,1,2007-12-30,2008-01-03,-4.542,-4.375,-4.542,-4.375,1
2008-01-03,-8.007,249.966,"WOD: Boyer et al., 2018",Fluorescence,0.1435,0.1158,0.1409,0.1026,0.1656,-0.00243,3.70919,0.00874,0.00874,0.00683,NaN,0.00236,0.00022,-1.006,2,1,2008-01-01,2008-01-05,-8.125,-7.958,-8.125,-7.958,0
2008-01-04,-6.665,252.321,"WOD: Boyer et al., 2018",Fluorescence,0.0752,0.1189,0.1402,0.1073,0.1592,-0.00235,3.80744,0.00818,0.00818,0.00634,NaN,0.00215,0.00024,-1.006,2,1,2008-01-02,2008-01-06,-6.708,-6.542,-6.708,-6.542,0
2008-01-06,-9.582,256.412,"Valente et al., 2016",Fluorescence,0.1465,0.1549,0.1969,0.1456,0.2142,-0.00177,3.11831,0.00777,0.00777,0.00652,NaN,0.00249,0.00022,-1.006,2,1,2008-01-04,2008-01-08,-9.625,-9.458,-9.625,-9.458,0
2008-01-30,8.000,163.983,"WOD: Boyer et al., 2018",Fluorescence,0.0450,0.0535,0.0455,0.0389,0.0339,-0.00426,8.21718,0.01016,0.01016,0.00621,NaN,0.00124,0.00012,-1.006,2,1,2008-01-28,2008-02-01,7.958,8.125,7.958,8.125,1
2008-01-31,4.950,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.1800,0.1682,0.1919,0.1777,0.1945,-0.00140,3.32923,0.00563,0.00563,0.00483,NaN,0.00169,0.00015,-1.006,2,1,2008-01-29,2008-02-02,4.875,5.042,4.875,5.042,1
2008-02-12,1.000,164.967,"WOD: Boyer et al., 2018",Fluorescence,0.3700,0.1621,0.1882,0.1992,0.1881,-0.00118,3.40553,0.00476,0.00476,0.00407,NaN,0.00140,0.00006,-1.371,2,1,2008-02-10,2008-02-14,0.958,1.125,0.958,1.125,1
2008-02-12,-2.017,164.967,"WOD: Boyer et al., 2018",Fluorescence,0.1450,0.1314,0.1484,0.1226,0.1598,-0.00210,3.79719,0.00735,0.00735,0.00578,NaN,0.00194,0.00020,-1.371,2,1,2008-02-10,2008-02-14,-2.125,-1.958,-2.125,-1.958,1
2008-02-12,-1.000,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.2300,0.1636,0.1809,0.1731,0.1827,-0.00145,3.47330,0.00557,0.00557,0.00467,NaN,0.00160,0.00014,-1.371,2,1,2008-02-10,2008-02-14,-1.042,-0.875,-1.042,-0.875,0
2008-02-12,-0.017,164.967,"WOD: Boyer et al., 2018",Fluorescence,0.3650,0.2105,0.2488,0.2308,0.2488,-0.00090,2.81905,0.00466,0.00466,0.00422,NaN,0.00165,0.00013,-1.371,2,1,2008-02-10,2008-02-14,-0.125,0.042,-0.125,0.042,0
2008-02-13,-3.000,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.1150,0.1141,0.1161,0.1018,0.1212,-0.00244,4.52563,0.00755,0.00755,0.00562,NaN,0.00167,0.00014,-1.371,2,1,2008-02-11,2008-02-15,-3.042,-2.875,-3.042,-2.875,0
2008-02-13,-5.000,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.0700,0.0621,0.0577,0.0473,0.0569,-0.00389,6.70116,0.00992,0.00992,0.00664,NaN,0.00148,0.00012,-1.371,2,1,2008-02-11,2008-02-15,-5.042,-4.875,-5.042,-4.875,1
2008-02-20,-0.017,154.983,"WOD: Boyer et al., 2018",Fluorescence,0.1600,0.1676,0.2042,0.1577,0.2166,-0.00162,3.09563,0.00692,0.00692,0.00563,NaN,0.00224,0.00032,-1.371,2,1,2008-02-18,2008-02-22,-0.125,0.042,-0.125,0.042,0
2008-02-21,-0.017,150.983,"WOD: Boyer et al., 2018",Fluorescence,0.1900,0.1447,0.1630,0.1591,0.1639,-0.00160,3.73387,0.00576,0.00576,0.00477,NaN,0.00154,0.00013,-1.371,2,1,2008-02-19,2008-02-23,-0.125,0.042,-0.125,0.042,0
2008-07-15,3.000,165.000,"WOD: Boyer et al., 2018",Fluorescence,0.1000,0.0769,0.0788,0.0620,0.0894,-0.00338,5.38525,0.00943,0.00943,0.00660,NaN,0.00175,0.00017,0.088,2,1,2008-07-13,2008-07-17,2.958,3.125,2.958,3.125,1
2008-07-15,4.967,165.000,"WOD: Boyer et al., 2018",Fluorescence,0.0500,0.0583,0.0562,0.0438,0.0610,-0.00404,6.49992,0.01036,0.01036,0.00684,NaN,0.00159,0.00017,0.088,2,1,2008-07-13,2008-07-17,4.875,5.042,4.875,5.042,0
2008-07-16,-0.033,164.967,"WOD: Boyer et al., 2018",Fluorescence,0.1500,0.1467,0.1561,0.1432,0.1599,-0.00180,3.79559,0.00642,0.00642,0.00506,NaN,0.00169,0.00011,0.088,2,1,2008-07-14,2008-07-18,-0.125,0.042,-0.125,0.042,1
2008-07-16,-1.000,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.2000,0.1513,0.1677,0.1609,0.1695,-0.00158,3.65196,0.00570,0.00570,0.00463,NaN,0.00156,0.00019,0.088,2,1,2008-07-14,2008-07-18,-1.042,-0.875,-1.042,-0.875,0
2008-07-16,2.083,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.0850,0.0877,0.0889,0.0739,0.0954,-0.00305,5.20007,0.00868,0.00868,0.00617,NaN,0.00167,0.00015,0.088,2,1,2008-07-14,2008-07-18,2.042,2.208,2.042,2.208,0
2008-07-16,1.000,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.1400,0.1289,0.1361,0.1204,0.1419,-0.00213,4.10154,0.00708,0.00708,0.00540,NaN,0.00173,0.00013,0.088,2,1,2008-07-14,2008-07-18,0.958,1.125,0.958,1.125,0
2008-07-18,-5.000,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.0550,0.0455,0.0456,0.0320,0.0595,-0.00462,6.57300,0.01188,0.01188,0.00773,NaN,0.00181,0.00014,0.088,2,1,2008-07-16,2008-07-20,-5.042,-4.875,-5.042,-4.875,0
2008-07-20,0.000,160.983,"WOD: Boyer et al., 2018",Fluorescence,0.2150,0.1696,0.1969,0.1691,0.2027,-0.00149,3.23792,0.00608,0.00608,0.00501,NaN,0.00188,0.00024,0.088,2,1,2008-07-18,2008-07-22,-0.042,0.125,-0.042,0.125,1
2008-07-20,0.000,162.967,"WOD: Boyer et al., 2018",Fluorescence,0.2650,0.1387,0.1468,0.1271,0.1544,-0.00203,3.88357,0.00695,0.00695,0.00539,NaN,0.00179,0.00020,0.088,2,1,2008-07-18,2008-07-22,-0.042,0.125,-0.042,0.125,1
2008-07-21,0.000,156.983,"WOD: Boyer et al., 2018",Fluorescence,0.1750,0.1745,0.2039,0.1761,0.2086,-0.00141,3.17459,0.00598,0.00598,0.00491,NaN,0.00188,0.00020,0.088,2,1,2008-07-19,2008-07-23,-0.042,0.125,-0.042,0.125,0
2008-07-21,0.000,158.983,"WOD: Boyer et al., 2018",Fluorescence,0.2600,0.1935,0.2262,0.1957,0.2284,-0.00121,2.98626,0.00559,0.00559,0.00473,NaN,0.00187,0.00020,0.088,2,1,2008-07-19,2008-07-23,-0.042,0.125,-0.042,0.125,1
2008-07-22,0.000,154.983,"WOD: Boyer et al., 2018",Fluorescence,0.1850,0.1474,0.1273,0.1578,0.1191,-0.00162,4.57427,0.00505,0.00505,0.00426,NaN,0.00110,0.00004,0.088,2,1,2008-07-20,2008-07-24,-0.042,0.125,-0.042,0.125,1
2008-07-22,-0.017,150.983,"WOD: Boyer et al., 2018",Fluorescence,0.1700,0.1212,0.1357,0.1090,0.1498,-0.00232,3.96188,0.00782,0.00782,0.00591,NaN,0.00197,0.00022,0.088,2,1,2008-07-20,2008-07-24,-0.125,0.042,-0.125,0.042,1
2008-07-22,0.000,152.983,"WOD: Boyer et al., 2018",Fluorescence,0.1450,0.1390,0.1383,0.1384,0.1369,-0.00187,4.19744,0.00602,0.00602,0.00488,NaN,0.00144,0.00016,0.088,2,1,2008-07-20,2008-07-24,-0.042,0.125,-0.042,0.125,1
2008-12-06,9.768,243.458,"Valente et al., 2016",Fluorescence,0.1410,0.0874,0.0859,0.0731,0.0894,-0.00307,5.38614,0.00861,0.00861,0.00593,NaN,0.00160,0.00012,-0.646,2,1,2008-12-04,2008-12-08,9.708,9.875,9.708,9.875,1
2008-12-12,2.630,234.334,"Valente et al., 2016",Fluorescence,0.1290,0.1456,0.1681,0.1390,0.1786,-0.00186,3.52666,0.00699,0.00699,0.00544,NaN,0.00198,0.00020,-0.646,2,1,2008-12-10,2008-12-14,2.542,2.708,2.542,2.708,0
2008-12-12,3.473,235.567,"Valente et al., 2016",Fluorescence,0.1480,0.1481,0.1777,0.1417,0.1905,-0.00182,3.37638,0.00717,0.00717,0.00556,NaN,0.00212,0.00022,-0.646,2,1,2008-12-10,2008-12-14,3.375,3.542,3.375,3.542,1
2008-12-13,1.641,232.493,"Valente et al., 2016",Fluorescence,0.0690,0.1527,0.1832,0.1467,0.1951,-0.00176,3.32190,0.00707,0.00707,0.00550,NaN,0.00213,0.00021,-0.646,2,1,2008-12-11,2008-12-15,1.542,1.708,1.542,1.708,1
2008-12-15,-0.196,230.348,"Valente et al., 2016",Fluorescence,0.0640,0.1765,0.2045,0.1719,0.2107,-0.00146,3.15354,0.00628,0.00628,0.00508,NaN,0.00199,0.00018,-0.646,2,1,2008-12-13,2008-12-17,-0.292,-0.125,-0.292,-0.125,1
2008-12-15,-0.789,229.426,"Valente et al., 2016",Fluorescence,0.1510,0.1793,0.2088,0.1898,0.2109,-0.00127,3.15114,0.00549,0.00549,0.00461,NaN,0.00174,0.00016,-0.646,2,1,2008-12-13,2008-12-17,-0.875,-0.708,-0.875,-0.708,0
2008-12-16,-1.416,228.314,"Valente et al., 2016",Fluorescence,0.1490,0.1648,0.1968,0.1590,0.2065,-0.00160,3.19714,0.00676,0.00676,0.00543,NaN,0.00211,0.00021,-0.646,2,1,2008-12-14,2008-12-18,-1.458,-1.292,-1.458,-1.292,1
2008-12-16,-2.237,227.431,"Valente et al., 2016",Fluorescence,0.0980,0.1601,0.1877,0.1564,0.1962,-0.00164,3.30973,0.00660,0.00660,0.00539,NaN,0.00200,0.00020,-0.646,2,1,2008-12-14,2008-12-18,-2.292,-2.125,-2.292,-2.125,0
2008-12-17,-3.091,226.675,"Valente et al., 2016",Fluorescence,0.0870,0.1230,0.1289,0.1130,0.1350,-0.00225,4.23390,0.00729,0.00729,0.00564,NaN,0.00172,0.00014,-0.646,2,1,2008-12-15,2008-12-19,-3.208,-3.042,-3.208,-3.042,1
2008-12-17,-4.080,225.851,"Valente et al., 2016",Fluorescence,0.0820,0.1290,0.1374,0.1207,0.1437,-0.00212,4.06923,0.00707,0.00707,0.00552,NaN,0.00174,0.00016,-0.646,2,1,2008-12-15,2008-12-19,-4.125,-3.958,-4.125,-3.958,0
2008-12-18,-5.922,224.035,"Valente et al., 2016",Fluorescence,0.0620,0.1154,0.1280,0.1044,0.1405,-0.00240,4.12862,0.00785,0.00785,0.00598,NaN,0.00190,0.00020,-0.646,2,1,2008-12-16,2008-12-20,-6.042,-5.875,-6.042,-5.875,1
2008-12-19,-7.452,222.735,"Valente et al., 2016",Fluorescence,0.1290,0.1141,0.1243,0.1031,0.1350,-0.00242,4.23461,0.00780,0.00780,0.00601,NaN,0.00184,0.00018,-0.646,2,1,2008-12-17,2008-12-21,-7.542,-7.375,-7.542,-7.375,0
2008-12-19,-6.592,223.329,"Valente et al., 2016",Fluorescence,0.0650,0.1237,0.1463,0.1130,0.1641,-0.00225,3.73186,0.00791,0.00791,0.00605,NaN,0.00212,0.00028,-0.646,2,1,2008-12-17,2008-12-21,-6.708,-6.542,-6.708,-6.542,0
2008-12-20,-8.733,221.505,"Valente et al., 2016",Fluorescence,0.1650,0.1306,0.1602,0.1202,0.1803,-0.00213,3.50459,0.00798,0.00798,0.00615,NaN,0.00228,0.00029,-0.646,2,1,2008-12-18,2008-12-22,-8.792,-8.625,-8.792,-8.625,0
2008-12-20,-8.114,222.295,"Valente et al., 2016",Fluorescence,0.1060,0.1211,0.1373,0.1103,0.1513,-0.00229,3.93558,0.00787,0.00787,0.00597,NaN,0.00200,0.00017,-0.646,2,1,2008-12-18,2008-12-22,-8.208,-8.042,-8.208,-8.042,1
2008-12-21,-8.933,220.886,"Valente et al., 2016",Fluorescence,0.1510,0.1391,0.1679,0.1305,0.1838,-0.00198,3.45884,0.00755,0.00755,0.00592,NaN,0.00218,0.00025,-0.646,2,1,2008-12-19,2008-12-23,-9.042,-8.875,-9.042,-8.875,1
2008-12-21,-9.299,220.425,"Valente et al., 2016",Fluorescence,0.3080,0.1628,0.1853,0.1541,0.1941,-0.00166,3.33395,0.00671,0.00671,0.00542,NaN,0.00201,0.00017,-0.646,2,1,2008-12-19,2008-12-23,-9.375,-9.208,-9.375,-9.208,0
2008-12-27,-9.615,219.297,"Valente et al., 2016",Fluorescence,0.2510,0.1537,0.1749,0.1500,0.1824,-0.00172,3.47678,0.00652,0.00652,0.00510,NaN,0.00188,0.00021,-0.646,2,1,2008-12-25,2008-12-29,-9.708,-9.542,-9.708,-9.542,1
2009-02-22,-9.426,219.217,"Valente et al., 2016",Fluorescence,0.0890,0.1737,0.2165,0.1552,0.2336,-0.00165,2.94098,0.00771,0.00771,0.00603,NaN,0.00262,0.00031,-0.690,2,1,2009-02-20,2009-02-24,-9.542,-9.375,-9.542,-9.375,0
2009-02-23,-9.167,219.205,"Valente et al., 2016",Fluorescence,0.2910,0.2357,0.2785,0.1974,0.2830,-0.00120,2.58914,0.00702,0.00702,0.00562,NaN,0.00271,0.00032,-0.690,2,1,2009-02-21,2009-02-25,-9.292,-9.125,-9.292,-9.125,1
2009-02-23,-9.169,219.430,"Valente et al., 2016",Fluorescence,0.3580,0.2111,0.2529,0.1805,0.2629,-0.00137,2.71754,0.00727,0.00727,0.00572,NaN,0.00267,0.00032,-0.690,2,1,2009-02-21,2009-02-25,-9.292,-9.125,-9.292,-9.125,1
2009-02-27,-8.098,220.321,"Valente et al., 2016",Fluorescence,0.0900,0.1120,0.1105,0.1003,0.1123,-0.00247,4.73905,0.00747,0.00747,0.00574,NaN,0.00158,0.00010,-0.690,2,1,2009-02-25,2009-03-01,-8.208,-8.042,-8.208,-8.042,0
2009-02-27,-8.089,220.214,"Valente et al., 2016",Fluorescence,0.0380,0.1110,0.1119,0.0993,0.1158,-0.00249,4.65346,0.00761,0.00761,0.00583,NaN,0.00164,0.00011,-0.690,2,1,2009-02-25,2009-03-01,-8.208,-8.042,-8.208,-8.042,0
2009-02-27,-8.127,220.447,"Valente et al., 2016",Fluorescence,0.0480,0.1129,0.1001,0.1008,0.0927,-0.00246,5.28252,0.00703,0.00703,0.00537,NaN,0.00133,0.00006,-0.690,2,1,2009-02-25,2009-03-01,-8.208,-8.042,-8.208,-8.042,1
2009-02-28,-7.278,220.164,"Valente et al., 2016",Fluorescence,0.0950,0.1203,0.1394,0.1055,0.1597,-0.00238,3.79857,0.00834,0.00834,0.00640,NaN,0.00220,0.00023,-0.690,2,1,2009-02-26,2009-03-02,-7.375,-7.208,-7.375,-7.208,1
2009-02-28,-7.677,220.112,"Valente et al., 2016",Fluorescence,0.0470,0.1077,0.1222,0.0947,0.1398,-0.00258,4.14080,0.00846,0.00846,0.00638,NaN,0.00204,0.00020,-0.690,2,1,2009-02-26,2009-03-02,-7.792,-7.625,-7.792,-7.625,0
2009-03-01,-6.671,220.179,"Valente et al., 2016",Fluorescence,0.0690,0.1223,0.1526,0.1098,0.1780,-0.00230,3.53416,0.00859,0.00859,0.00656,NaN,0.00243,0.00028,-0.705,2,1,2009-02-27,2009-03-03,-6.792,-6.625,-6.792,-6.625,0
2009-03-01,-6.112,220.237,"Valente et al., 2016",Fluorescence,0.1070,0.1236,0.1462,0.1127,0.1642,-0.00225,3.72944,0.00798,0.00798,0.00615,NaN,0.00214,0.00025,-0.705,2,1,2009-02-27,2009-03-03,-6.208,-6.042,-6.208,-6.042,1
2009-03-02,-5.523,220.157,"Valente et al., 2016",Fluorescence,0.0790,0.1165,0.1463,0.1030,0.1749,-0.00242,3.57571,0.00890,0.00890,0.00671,NaN,0.00249,0.00031,-0.705,2,1,2009-02-28,2009-03-04,-5.625,-5.458,-5.625,-5.458,1
2009-03-03,-2.751,219.016,"Valente et al., 2016",Fluorescence,0.1070,0.1317,0.1566,0.1221,0.1730,-0.00210,3.60202,0.00776,0.00776,0.00616,NaN,0.00215,0.00022,-0.705,2,1,2009-03-01,2009-03-05,-2.875,-2.708,-2.875,-2.708,0
2009-03-03,-3.758,219.503,"Valente et al., 2016",Fluorescence,0.0840,0.1050,0.1265,0.0908,0.1533,-0.00266,3.90240,0.00912,0.00912,0.00687,NaN,0.00234,0.00025,-0.705,2,1,2009-03-01,2009-03-05,-3.875,-3.708,-3.875,-3.708,0
2009-03-04,-1.564,218.123,"Valente et al., 2016",Fluorescence,0.1220,0.1504,0.1825,0.1427,0.1964,-0.00181,3.30704,0.00725,0.00725,0.00589,NaN,0.00219,0.00026,-0.705,2,1,2009-03-02,2009-03-06,-1.625,-1.458,-1.625,-1.458,0
2009-03-04,-2.145,218.384,"Valente et al., 2016",Fluorescence,0.0970,0.1228,0.1539,0.1105,0.1794,-0.00229,3.51517,0.00857,0.00857,0.00663,NaN,0.00244,0.00030,-0.705,2,1,2009-03-02,2009-03-06,-2.208,-2.042,-2.208,-2.042,1
2009-03-05,-1.175,217.852,"Valente et al., 2016",Fluorescence,0.1570,0.1767,0.2058,0.1815,0.2094,-0.00136,3.16699,0.00580,0.00580,0.00487,NaN,0.00183,0.00017,-0.705,2,1,2009-03-03,2009-03-07,-1.292,-1.125,-1.292,-1.125,1
2009-03-05,-0.766,217.758,"Valente et al., 2016",Fluorescence,0.1780,0.2033,0.2397,0.2021,0.2411,-0.00115,2.87942,0.00564,0.00564,0.00479,NaN,0.00196,0.00020,-0.705,2,1,2009-03-03,2009-03-07,-0.875,-0.708,-0.875,-0.708,1
2009-03-06,-0.198,217.593,"Valente et al., 2016",Fluorescence,0.1370,0.2157,0.2552,0.2250,0.2552,-0.00095,2.77214,0.00498,0.00498,0.00434,NaN,0.00180,0.00017,-0.705,2,1,2009-03-04,2009-03-08,-0.292,-0.125,-0.292,-0.125,0
2009-03-06,1.212,217.073,"Valente et al., 2016",Fluorescence,0.1770,0.1682,0.1911,0.1690,0.1958,-0.00149,3.31462,0.00602,0.00602,0.00503,NaN,0.00182,0.00018,-0.705,2,1,2009-03-04,2009-03-08,1.125,1.292,1.125,1.292,1
2009-03-07,2.010,216.634,"Valente et al., 2016",Fluorescence,0.1310,0.1748,0.2020,0.1864,0.2041,-0.00131,3.22222,0.00551,0.00551,0.00458,NaN,0.00171,0.00014,-0.705,2,1,2009-03-05,2009-03-09,1.958,2.125,1.958,2.125,1
2009-03-08,4.278,215.675,"Valente et al., 2016",Fluorescence,0.1760,0.1399,0.1709,0.1318,0.1872,-0.00196,3.41630,0.00752,0.00752,0.00591,NaN,0.00220,0.00028,-0.705,2,1,2009-03-06,2009-03-10,4.208,4.375,4.208,4.375,1
2009-03-08,5.571,215.544,"Valente et al., 2016",Fluorescence,0.4330,0.1681,0.2031,0.1609,0.2135,-0.00158,3.12601,0.00679,0.00679,0.00555,NaN,0.00217,0.00025,-0.705,2,1,2009-03-06,2009-03-10,5.458,5.625,5.458,5.625,0
2009-04-12,1.858,202.385,"Valente et al., 2016",Fluorescence,0.1960,0.1289,0.1553,0.1185,0.1740,-0.00216,3.58912,0.00792,0.00792,0.00613,NaN,0.00221,0.00026,-0.106,2,1,2009-04-10,2009-04-14,1.792,1.958,1.792,1.958,0
2009-04-13,1.280,202.684,"Valente et al., 2016",Fluorescence,0.0810,0.1367,0.1580,0.1280,0.1707,-0.00201,3.63484,0.00729,0.00729,0.00573,NaN,0.00201,0.00024,-0.106,2,1,2009-04-11,2009-04-15,1.208,1.375,1.208,1.375,1
2009-04-14,-0.880,203.588,"Valente et al., 2016",Fluorescence,0.0830,0.1860,0.2172,0.1788,0.2231,-0.00138,3.03355,0.00619,0.00619,0.00513,NaN,0.00204,0.00023,-0.106,2,1,2009-04-12,2009-04-16,-0.958,-0.792,-0.958,-0.792,1
2009-04-14,-0.035,203.257,"Valente et al., 2016",Fluorescence,0.2300,0.1811,0.2107,0.1829,0.2145,-0.00134,3.11537,0.00578,0.00578,0.00487,NaN,0.00186,0.00021,-0.106,2,1,2009-04-12,2009-04-16,-0.125,0.042,-0.125,0.042,0
2009-04-15,-1.715,203.872,"Valente et al., 2016",Fluorescence,0.1590,0.1377,0.1548,0.1315,0.1638,-0.00196,3.73525,0.00700,0.00700,0.00551,NaN,0.00188,0.00019,-0.106,2,1,2009-04-13,2009-04-17,-1.792,-1.625,-1.792,-1.625,1
2009-04-16,-3.310,204.416,"Valente et al., 2016",Fluorescence,0.1540,0.1295,0.1478,0.1204,0.1605,-0.00213,3.78605,0.00749,0.00749,0.00592,NaN,0.00198,0.00020,-0.106,2,1,2009-04-14,2009-04-18,-3.375,-3.208,-3.375,-3.208,0
2009-04-17,-4.818,204.713,"Valente et al., 2016",Fluorescence,0.1070,0.1229,0.1373,0.1130,0.1491,-0.00225,3.97286,0.00761,0.00761,0.00582,NaN,0.00192,0.00019,-0.106,2,1,2009-04-15,2009-04-19,-4.875,-4.708,-4.875,-4.708,0
2009-04-18,-6.526,205.066,"Valente et al., 2016",Fluorescence,0.0560,0.1235,0.1348,0.1140,0.1442,-0.00223,4.06015,0.00745,0.00745,0.00583,NaN,0.00183,0.00016,-0.106,2,1,2009-04-16,2009-04-20,-6.625,-6.458,-6.625,-6.458,1
2009-04-19,-7.189,205.150,"Valente et al., 2016",Fluorescence,0.1010,0.1219,0.1343,0.1118,0.1450,-0.00227,4.04516,0.00758,0.00758,0.00592,NaN,0.00187,0.00018,-0.106,2,1,2009-04-17,2009-04-21,-7.292,-7.125,-7.292,-7.125,1
2009-05-19,-9.092,219.218,"Valente et al., 2016",Fluorescence,0.2370,0.2048,0.2266,0.1888,0.2305,-0.00128,2.96735,0.00595,0.00595,0.00493,NaN,0.00200,0.00022,0.326,2,1,2009-05-17,2009-05-21,-9.208,-9.042,-9.208,-9.042,1
2009-05-19,-8.683,219.051,"Valente et al., 2016",Fluorescence,0.3200,0.1501,0.1726,0.1415,0.1835,-0.00183,3.46270,0.00698,0.00698,0.00561,NaN,0.00202,0.00022,0.326,2,1,2009-05-17,2009-05-21,-8.792,-8.625,-8.792,-8.625,1
2009-05-20,-9.055,219.802,"Valente et al., 2016",Fluorescence,0.4640,0.2308,0.2594,0.2173,0.2594,-0.00102,2.74199,0.00546,0.00546,0.00452,NaN,0.00199,0.00018,0.326,2,1,2009-05-18,2009-05-22,-9.125,-8.958,-9.125,-8.958,0
2009-05-20,-8.900,219.573,"Valente et al., 2016",Fluorescence,0.1860,0.1566,0.1744,0.1436,0.1849,-0.00180,3.44547,0.00699,0.00699,0.00555,NaN,0.00203,0.00017,0.326,2,1,2009-05-18,2009-05-22,-8.958,-8.792,-8.958,-8.792,1
2009-05-24,-7.206,220.005,"Valente et al., 2016",Fluorescence,0.1830,0.1608,0.1852,0.1564,0.1930,-0.00164,3.34660,0.00655,0.00655,0.00548,NaN,0.00196,0.00018,0.326,2,1,2009-05-22,2009-05-26,-7.292,-7.125,-7.292,-7.125,1
2009-05-25,-6.495,219.957,"Valente et al., 2016",Fluorescence,0.1730,0.1485,0.1610,0.1445,0.1662,-0.00179,3.70055,0.00645,0.00645,0.00525,NaN,0.00174,0.00016,0.326,2,1,2009-05-23,2009-05-27,-6.542,-6.375,-6.542,-6.375,0
2009-05-25,-5.514,219.952,"Valente et al., 2016",Fluorescence,0.2130,0.1344,0.1389,0.1262,0.1430,-0.00204,4.08270,0.00679,0.00679,0.00535,NaN,0.00166,0.00014,0.326,2,1,2009-05-23,2009-05-27,-5.625,-5.458,-5.625,-5.458,0
2009-05-26,-3.573,219.870,"Valente et al., 2016",Fluorescence,0.1860,0.1265,0.1290,0.1174,0.1323,-0.00218,4.28778,0.00701,0.00701,0.00542,NaN,0.00163,0.00012,0.326,2,1,2009-05-24,2009-05-28,-3.625,-3.458,-3.625,-3.458,1
2009-05-27,-1.725,219.751,"Valente et al., 2016",Fluorescence,0.1860,0.1320,0.1425,0.1231,0.1502,-0.00209,3.95466,0.00711,0.00711,0.00550,NaN,0.00180,0.00017,0.326,2,1,2009-05-25,2009-05-29,-1.792,-1.625,-1.792,-1.625,0
2009-05-28,-0.879,219.661,"Valente et al., 2016",Fluorescence,0.1650,0.1767,0.2023,0.1874,0.2042,-0.00130,3.22081,0.00544,0.00544,0.00458,NaN,0.00169,0.00015,0.326,2,1,2009-05-26,2009-05-30,-0.958,-0.792,-0.958,-0.792,1
